Step,AgentID,pos,x,y,agent_type,agent_state,palm_health,drone_battery_level,drone_position_target,drone_on_mission,drone_is_charging,drone_is_curing
38,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
38,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
38,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
38,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
38,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
38,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
38,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
38,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
38,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
38,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
38,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
38,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
38,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
38,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
38,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
38,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
38,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
38,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
38,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
38,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
38,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
38,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
38,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
38,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
38,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
38,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
38,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
38,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
38,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
38,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
38,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
38,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
38,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
38,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
38,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
38,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
38,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
38,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
38,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
38,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
38,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
38,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
38,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
38,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
38,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
38,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
38,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
38,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
38,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
38,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
38,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
38,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
38,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
38,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
38,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
38,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
38,146,"(2, 7)",2,7,DroneAgent,exploring,,63.0,"(4, 3)",False,False,False
38,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
38,148,"(10, 2)",10,2,DroneAgent,exploring,,65.0,"(4, 3)",False,False,False
38,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
38,150,"(3, 0)",3,0,DroneAgent,exploring,,75.0,"(4, 3)",False,False,False
38,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
38,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
38,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
38,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
38,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
38,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
38,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
38,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
38,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
38,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
38,161,"(8, 7)",8,7,PalmAgent,infectada,65.76969196835923,,,,,
38,162,"(8, 10)",8,10,PalmAgent,infectada,71.00789832039615,,,,,
38,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
38,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
39,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
39,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
39,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
39,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
39,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
39,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
39,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
39,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
39,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
39,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
39,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
39,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
39,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
39,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
39,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
39,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
39,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
39,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
39,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
39,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
39,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
39,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
39,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
39,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
39,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
39,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
39,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
39,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
39,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
39,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
39,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
39,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
39,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
39,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
39,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
39,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
39,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
39,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
39,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
39,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
39,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
39,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
39,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
39,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
39,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
39,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
39,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
39,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
39,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
39,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
39,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
39,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
39,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
39,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
39,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
39,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
39,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
39,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
39,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
39,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
39,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
39,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
39,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
39,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
39,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
39,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
39,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
39,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
39,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
39,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
39,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
39,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
39,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
39,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
39,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
39,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
39,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
39,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
39,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
39,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
39,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
39,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
39,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
39,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
39,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
39,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
39,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
39,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
39,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
39,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
39,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
39,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
39,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
39,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
39,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
39,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
39,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
39,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
39,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
39,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
39,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
39,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
39,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
39,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
39,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
39,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
39,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
39,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
39,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
39,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
39,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
39,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
39,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
39,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
39,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
39,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
39,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
39,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
39,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
39,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
39,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
39,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
39,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
39,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
39,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
39,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
39,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
39,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
39,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
39,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
39,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
39,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
39,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
39,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
39,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
39,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
39,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
39,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
39,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
39,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
39,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
39,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
39,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
39,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
39,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
39,146,"(1, 8)",1,8,DroneAgent,exploring,,62.0,"(4, 3)",False,False,False
39,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
39,148,"(11, 3)",11,3,DroneAgent,exploring,,64.0,"(4, 3)",False,False,False
39,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
39,150,"(2, 0)",2,0,DroneAgent,exploring,,74.0,"(4, 3)",False,False,False
39,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
39,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
39,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
39,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
39,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
39,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
39,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
39,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
39,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
39,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
39,161,"(8, 7)",8,7,PalmAgent,infectada,64.89639635064094,,,,,
39,162,"(8, 10)",8,10,PalmAgent,infectada,69.59126597485086,,,,,
39,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
39,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
40,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
40,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
40,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
40,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
40,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
40,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
40,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
40,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
40,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
40,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
40,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
40,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
40,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
40,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
40,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
40,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
40,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
40,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
40,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
40,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
40,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
40,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
40,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
40,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
40,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
40,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
40,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
40,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
40,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
40,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
40,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
40,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
40,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
40,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
40,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
40,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
40,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
40,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
40,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
40,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
40,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
40,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
40,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
40,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
40,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
40,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
40,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
40,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
40,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
40,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
40,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
40,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
40,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
40,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
40,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
40,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
40,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
40,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
40,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
40,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
40,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
40,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
40,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
40,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
40,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
40,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
40,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
40,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
40,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
40,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
40,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
40,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
40,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
40,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
40,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
40,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
40,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
40,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
40,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
40,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
40,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
40,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
40,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
40,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
40,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
40,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
40,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
40,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
40,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
40,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
40,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
40,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
40,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
40,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
40,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
40,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
40,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
40,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
40,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
40,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
40,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
40,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
40,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
40,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
40,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
40,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
40,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
40,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
40,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
40,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
40,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
40,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
40,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
40,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
40,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
40,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
40,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
40,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
40,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
40,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
40,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
40,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
40,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
40,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
40,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
40,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
40,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
40,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
40,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
40,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
40,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
40,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
40,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
40,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
40,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
40,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
40,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
40,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
40,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
40,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
40,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
40,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
40,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
40,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
40,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
40,146,"(0, 9)",0,9,DroneAgent,exploring,,61.0,"(4, 3)",False,False,False
40,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
40,148,"(11, 3)",11,3,DroneAgent,exploring,,64.0,"(4, 3)",False,False,False
40,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
40,150,"(1, 0)",1,0,DroneAgent,exploring,,73.0,"(4, 3)",False,False,False
40,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
40,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
40,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
40,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
40,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
40,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
40,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
40,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
40,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
40,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
40,161,"(8, 7)",8,7,PalmAgent,infectada,63.48343885090298,,,,,
40,162,"(8, 10)",8,10,PalmAgent,infectada,68.45301955876428,,,,,
40,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
40,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
41,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
41,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
41,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
41,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
41,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
41,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
41,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
41,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
41,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
41,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
41,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
41,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
41,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
41,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
41,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
41,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
41,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
41,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
41,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
41,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
41,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
41,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
41,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
41,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
41,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
41,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
41,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
41,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
41,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
41,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
41,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
41,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
41,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
41,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
41,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
